"","optimal_launch_pfn","satellites","debris","p","F","L(satellites, debris)","G(satellites, debris)","satellites:debris","satellites:p","satellites:F","satellites:L(satellites, debris)","satellites:G(satellites, debris)","debris:p","debris:F","debris:L(satellites, debris)","debris:G(satellites, debris)","p:F","p:L(satellites, debris)","p:G(satellites, debris)","F:L(satellites, debris)","F:G(satellites, debris)","L(satellites, debris):G(satellites, debris)","satellites:debris:p","satellites:debris:F","satellites:debris:L(satellites, debris)","satellites:debris:G(satellites, debris)","satellites:p:F","satellites:p:L(satellites, debris)","satellites:p:G(satellites, debris)","satellites:F:L(satellites, debris)","satellites:F:G(satellites, debris)","satellites:L(satellites, debris):G(satellites, debris)","debris:p:F","debris:p:L(satellites, debris)","debris:p:G(satellites, debris)","debris:F:L(satellites, debris)","debris:F:G(satellites, debris)","debris:L(satellites, debris):G(satellites, debris)","p:F:L(satellites, debris)","p:F:G(satellites, debris)","p:L(satellites, debris):G(satellites, debris)","F:L(satellites, debris):G(satellites, debris)","satellites:debris:p:F","satellites:debris:p:L(satellites, debris)","satellites:debris:p:G(satellites, debris)","satellites:debris:F:L(satellites, debris)","satellites:debris:F:G(satellites, debris)","satellites:debris:L(satellites, debris):G(satellites, debris)","satellites:p:F:L(satellites, debris)","satellites:p:F:G(satellites, debris)","satellites:p:L(satellites, debris):G(satellites, debris)","satellites:F:L(satellites, debris):G(satellites, debris)","debris:p:F:L(satellites, debris)","debris:p:F:G(satellites, debris)","debris:p:L(satellites, debris):G(satellites, debris)","debris:F:L(satellites, debris):G(satellites, debris)","p:F:L(satellites, debris):G(satellites, debris)","satellites:debris:p:F:L(satellites, debris)","satellites:debris:p:F:G(satellites, debris)","satellites:debris:p:L(satellites, debris):G(satellites, debris)","satellites:debris:F:L(satellites, debris):G(satellites, debris)","satellites:p:F:L(satellites, debris):G(satellites, debris)","debris:p:F:L(satellites, debris):G(satellites, debris)","satellites:debris:p:F:L(satellites, debris):G(satellites, debris)"
"582",3774.42162203536,4545.45454545455,0,1,7.22222222222222,0.0132732255536566,20297.2159906042,0,4545.45454545455,32828.2828282828,60.3328434257117,92260072.6845645,0,0,0,0,7.22222222222222,0.0132732255536566,20297.2159906042,0.0958621845541864,146591.004376586,269.409525954574,0,0,0,0,32828.2828282828,60.3328434257117,92260072.6845645,435.737202519029,666322747.166299,1224588.75433898,0,0,0,0,0,0,0.0958621845541864,146591.004376586,269.409525954574,1945.73546522748,0,0,0,0,0,0,435.737202519029,666322747.166299,1224588.75433898,8844252.11467038,0,0,0,0,1945.73546522748,0,0,0,0,8844252.11467038,0,0
"583",2919.03398638988,5454.54545454545,0,1,7.22222222222222,0.0181410215128768,33289.1712371108,0,5454.54545454545,39393.9393939394,98.9510264338735,181577297.656968,0,0,0,0,7.22222222222222,0.0181410215128768,33289.1712371108,0.13101848870411,240421.792268023,603.899571558267,0,0,0,0,39393.9393939394,98.9510264338735,181577297.656968,714.646302022419,1311391594.18921,3293997.66304509,0,0,0,0,0,0,0.13101848870411,240421.792268023,603.899571558267,4361.49690569859,0,0,0,0,0,0,714.646302022419,1311391594.18921,3293997.66304509,23789983.1219923,0,0,0,0,4361.49690569859,0,0,0,0,23789983.1219923,0,0
"584",2076.95639110465,6363.63636363636,0,1,7.22222222222222,0.0237465344215933,50837.9783594397,0,6363.63636363636,45959.595959596,151.114309955594,323514407.741889,0,0,0,0,7.22222222222222,0.0237465344215933,50837.9783594397,0.171502748600396,367163.177040398,1207.22580303665,0,0,0,0,45959.595959596,151.114309955594,323514407.741889,1091.38112745707,2336492944.80253,7682346.01932414,0,0,0,0,0,0,0.171502748600396,367163.177040398,1207.22580303665,8718.85302193136,0,0,0,0,0,0,1091.38112745707,2336492944.80253,7682346.01932414,55483610.1395632,0,0,0,0,8718.85302193136,0,0,0,0,55483610.1395632,0,0
"585",1250.16716510676,7272.72727272727,0,1,7.22222222222222,0.0300897642798061,73620.5007260309,0,7272.72727272727,52525.2525252525,218.834649307681,535421823.462043,0,0,0,0,7.22222222222222,0.0300897642798061,73620.5007260309,0.217314964243044,531703.616354668,2215.22351300757,0,0,0,0,52525.2525252525,218.834649307681,535421823.462043,1580.47246722214,3866935391.67031,16110716.4582368,0,0,0,0,0,0,0.217314964243044,531703.616354668,2215.22351300757,15998.8364828324,0,0,0,0,0,0,1580.47246722214,3866935391.67031,16110716.4582368,116355174.420599,0,0,0,0,15998.8364828324,0,0,0,0,116355174.420599,0,0
"586",440.641201722366,8181.81818181818,0,1,7.22222222222222,0.0371707110875152,102313.601705325,0,8181.81818181818,59090.9090909091,304.123999806943,837111286.679929,0,0,0,0,7.22222222222222,0.0371707110875152,102313.601705325,0.268455135632054,738931.567871789,3803.06932931173,0,0,0,0,59090.9090909091,304.123999806943,837111286.679929,2196.45110971681,6045803737.13282,31116021.7852778,0,0,0,0,0,0,0.268455135632054,738931.567871789,3803.06932931173,27466.6118228069,0,0,0,0,0,0,2196.45110971681,6045803737.13282,31116021.7852778,224726824.004784,0,0,0,0,27466.6118228069,0,0,0,0,224726824.004784,0,0
"587",0,9090.90909090909,0,1,7.22222222222222,0.0449893748447206,137594.144665761,0,9090.90909090909,65656.5656565657,408.994316770188,1250855860.59783,0,0,0,0,7.22222222222222,0.0449893748447206,137594.144665761,0.324923262767427,993735.489252718,6190.27455080664,0,0,0,0,65656.5656565657,408.994316770188,1250855860.59783,2953.84784334025,9033958993.20653,56275223.1891513,0,0,0,0,0,0,0.324923262767427,993735.489252718,6190.27455080664,44707.5384224924,0,0,0,0,0,0,2953.84784334025,9033958993.20653,56275223.1891513,406432167.477204,0,0,0,0,44707.5384224924,0,0,0,0,406432167.477204,0,0
"588",0,10000,0,1,7.22222222222222,0.0535457555514223,180138.99297578,0,10000,72222.2222222222,535.457555514223,1801389929.7578,0,0,0,0,7.22222222222222,0.0535457555514223,180138.99297578,0.386719345649161,1301003.83815841,9645.67848316051,0,0,0,0,72222.2222222222,535.457555514223,1801389929.7578,3867.19345649161,13010038381.5841,96456784.8316051,0,0,0,0,0,0,0.386719345649161,1301003.83815841,9645.67848316051,69663.2334894925,0,0,0,0,0,0,3867.19345649161,13010038381.5841,96456784.8316051,696632334.894925,0,0,0,0,69663.2334894925,0,0,0,0,696632334.894925,0,0
"589",8181.81754765936,0,909.090909090909,1,7.22222222222222,9.57676036660614e-05,17.3160089130288,0,0,0,0,0,909.090909090909,6565.65656565657,0.0870614578782376,15741.8262845717,7.22222222222222,9.57676036660614e-05,17.3160089130288,0.000691654915365999,125.060064371875,0.00165831267866093,0,0,0,0,0,0,0,0,0,0,6565.65656565657,0.0870614578782376,15741.8262845717,0.628777195787272,113690.967610795,1.50755698060085,0.000691654915365999,125.060064371875,0.00165831267866093,0.0119767026792178,0,0,0,0,0,0,0,0,0,0,0.628777195787272,113690.967610795,1.50755698060085,10.8879115265617,0.0119767026792178,0,0,0,0,0,10.8879115265617,0
"590",7289.67206235007,909.090909090909,909.090909090909,1,7.22222222222222,0.00133346194591502,298.785666048421,826446.280991736,909.090909090909,6565.65656565657,1.21223813265002,271623.332771292,909.090909090909,6565.65656565657,1.21223813265002,271623.332771292,7.22222222222222,0.00133346194591502,298.785666048421,0.00963055849827517,2157.89647701637,0.398419315660444,826446.280991736,5968778.69605142,1102.03466604547,246930302.519356,6565.65656565657,1.21223813265002,271623.332771292,8.75505318025015,1961724.07001489,362.199377873131,6565.65656565657,1.21223813265002,271623.332771292,8.75505318025015,1961724.07001489,362.199377873131,0.00963055849827517,2157.89647701637,0.398419315660444,2.87747283532543,5968778.69605142,1102.03466604547,246930302.519356,7959.13925477286,1783385518.19535,329272.161702846,8.75505318025015,1961724.07001489,362.199377873131,2615.88439575039,8.75505318025015,1961724.07001489,362.199377873131,2615.88439575039,2.87747283532543,7959.13925477286,1783385518.19535,329272.161702846,2378076.72340944,2615.88439575039,2615.88439575039,2378076.72340944
"591",6401.05603357015,1818.18181818182,909.090909090909,1,7.22222222222222,0.00330887323766028,1623.22412484389,1652892.56198347,1818.18181818182,13131.3131313131,6.01613315938233,2951316.59062525,909.090909090909,6565.65656565657,3.00806657969117,1475658.29531262,7.22222222222222,0.00330887323766028,1623.22412484389,0.0238974178275465,11723.2853460947,5.37104286542047,1652892.56198347,11937557.3921028,5469.21196307485,2683015082.38659,13131.3131313131,6.01613315938233,2951316.59062525,43.4498505955391,21315064.2656268,9765.53248258268,6565.65656565657,3.00806657969117,1475658.29531262,21.7249252977695,10657532.1328134,4882.76624129134,0.0238974178275465,11723.2853460947,5.37104286542047,38.7908651391479,11937557.3921028,5469.21196307485,2683015082.38659,39499.8641777628,19377331150.5698,8877756.80234789,43.4498505955391,21315064.2656268,9765.53248258268,70528.8457075416,21.7249252977695,10657532.1328134,4882.76624129134,35264.4228537708,38.7908651391479,39499.8641777628,19377331150.5698,8877756.80234789,64117132.4614014,70528.8457075416,35264.4228537708,64117132.4614014
"592",5517.94695374787,2727.27272727273,909.090909090909,1,7.22222222222222,0.00602200147890184,4686.64522252025,2479338.84297521,2727.27272727273,19696.9696969697,16.423640397005,12781759.6977825,909.090909090909,6565.65656565657,5.47454679900168,4260586.5659275,7.22222222222222,0.00602200147890184,4686.64522252025,0.04349223290318,33847.9932737574,28.2229844611052,2479338.84297521,17906336.0881543,14930.5821790955,11619781543.4386,19696.9696969697,16.423640397005,12781759.6977825,118.615180645036,92312708.9284292,76971.7758030143,6565.65656565657,5.47454679900168,4260586.5659275,39.5383935483454,30770902.9761431,25657.2586010047,0.04349223290318,33847.9932737574,28.2229844611052,203.832665552427,17906336.0881543,14930.5821790955,11619781543.4386,107831.982404578,83920644480.3902,69974341.6391039,118.615180645036,92312708.9284292,76971.7758030143,555907.269688436,39.5383935483454,30770902.9761431,25657.2586010047,185302.423229479,203.832665552427,107831.982404578,83920644480.3902,69974341.6391039,505370245.171306,555907.269688436,185302.423229479,505370245.171306
"593",4642.32059658763,3636.36363636364,909.090909090909,1,7.22222222222222,0.0094728466696397,10169.7424212738,3305785.12396694,3636.36363636364,26262.6262626263,34.4467151623262,36980881.5319047,909.090909090909,6565.65656565657,8.61167879058155,9245220.38297617,7.22222222222222,0.0094728466696397,10169.7424212738,0.0684150037251756,73448.1397091996,96.336410626457,3305785.12396694,23875114.7842057,31315.1956021147,33618983210.8224,26262.6262626263,34.4467151623262,36980881.5319047,248.781831727911,267084144.397089,350314.220459844,6565.65656565657,8.61167879058155,9245220.38297617,62.1954579319779,66771036.0992723,87578.5551149609,0.0684150037251756,73448.1397091996,96.336410626457,695.762965635523,23875114.7842057,31315.1956021147,33618983210.8224,226165.301570829,242803767633.718,318467473.145312,248.781831727911,267084144.397089,350314.220459844,2530047.14776554,62.1954579319779,66771036.0992723,87578.5551149609,632511.786941385,695.762965635523,226165.301570829,242803767633.718,318467473.145312,2300042861.60503,2530047.14776554,632511.786941385,2300042861.60503
"594",3776.15549070489,4545.45454545455,909.090909090909,1,7.22222222222222,0.0136614088098739,18750.6557874633,4132231.40495868,4545.45454545455,32828.2828282828,62.0973127721539,85230253.5793788,909.090909090909,6565.65656565657,12.4194625544308,17046050.7158758,7.22222222222222,0.0136614088098739,18750.6557874633,0.0986657302935335,135421.402909457,256.160374165764,4132231.40495868,29843893.4802571,56452.1025201399,77482048708.5262,32828.2828282828,62.0973127721539,85230253.5793788,448.480592243334,615551831.406625,1164365.33711711,6565.65656565657,12.4194625544308,17046050.7158758,89.6961184486668,123110366.281325,232873.067423422,0.0986657302935335,135421.402909457,256.160374165764,1850.04714675274,29843893.4802571,56452.1025201399,77482048708.5262,407709.629312122,559592574006.023,1058513942.83374,448.480592243334,615551831.406625,1164365.33711711,8409305.21251245,89.6961184486668,123110366.281325,232873.067423422,1681861.04250249,1850.04714675274,407709.629312122,559592574006.023,1058513942.83374,7644822920.46587,8409305.21251245,1681861.04250249,7644822920.46587
"595",2921.4278958872,5454.54545454545,909.090909090909,1,7.22222222222222,0.0185876878996043,31106.7958457799,4958677.68595041,5454.54545454545,39393.9393939394,101.387388543296,169673431.886072,909.090909090909,6565.65656565657,16.8978980905494,28278905.3143454,7.22222222222222,0.0185876878996043,31106.7958457799,0.134244412608253,224660.192219522,578.203412738065,4958677.68595041,35812672.1763085,92170.3532211784,154248574441.884,39393.9393939394,101.387388543296,169673431.886072,732.242250590473,1225419230.2883,3153836.79675308,6565.65656565657,16.8978980905494,28278905.3143454,122.040375098412,204236538.381383,525639.466125514,0.134244412608253,224660.192219522,578.203412738065,4175.91353644158,35812672.1763085,92170.3532211784,154248574441.884,665674.773264067,1114017482080.27,2867124360.68462,732.242250590473,1225419230.2883,3153836.79675308,22777710.1987723,122.040375098412,204236538.381383,525639.466125514,3796285.03312871,4175.91353644158,665674.773264067,1114017482080.27,2867124360.68462,20707009271.6112,22777710.1987723,3796285.03312871,20707009271.6112
"596",2080.115271183,6363.63636363636,909.090909090909,1,7.22222222222222,0.0242516839388311,47915.2995427891,5785123.96694215,6363.63636363636,45959.595959596,154.328897792561,304915542.545021,909.090909090909,6565.65656565657,22.0469853989373,43559363.2207173,7.22222222222222,0.0242516839388311,47915.2995427891,0.175151050669336,346054.941142365,1162.02670034614,5785123.96694215,41781450.87236,140298.997993238,277195947768.201,45959.595959596,154.328897792561,304915542.545021,1114.5975951685,2202167807.2696,7394715.36583906,6565.65656565657,22.0469853989373,43559363.2207173,159.228227881214,314595401.038514,1056387.90940558,0.175151050669336,346054.941142365,1162.02670034614,8392.41505805544,41781450.87236,140298.997993238,277195947768.201,1013270.54106227,2001970733881.45,6722468514.39914,1114.5975951685,2202167807.2696,7394715.36583906,53406277.642171,159.228227881214,314595401.038514,1056387.90940558,7629468.23459585,8392.41505805544,1013270.54106227,2001970733881.45,6722468514.39914,48551161492.8827,53406277.642171,7629468.23459585,48551161492.8827
"597",1254.19460604432,7272.72727272727,909.090909090909,1,7.22222222222222,0.0306533969275541,69853.1822347784,6611570.24793389,7272.72727272727,52525.2525252525,222.933795836757,508023143.525661,909.090909090909,6565.65656565657,27.8667244795947,63502892.9407076,7.22222222222222,0.0306533969275541,69853.1822347784,0.22138564447678,504495.205028955,2141.23732169543,6611570.24793389,47750229.5684114,202667.087124325,461839221386.965,52525.2525252525,222.933795836757,508023143.525661,1610.07741437658,3669056036.57422,15572635.0668759,6565.65656565657,27.8667244795947,63502892.9407076,201.259676797073,458632004.571777,1946579.38335949,0.22138564447678,504495.205028955,2141.23732169543,15464.4917678004,47750229.5684114,202667.087124325,461839221386.965,1463706.74034235,3335505487794.74,14156940969.8872,1610.07741437658,3669056036.57422,15572635.0668759,112469031.038548,201.259676797073,458632004.571777,1946579.38335949,14058628.8798185,15464.4917678004,1463706.74034235,3335505487794.74,14156940969.8872,102244573671.407,112469031.038548,14058628.8798185,102244573671.407
"598",445.643289536071,8181.81818181818,909.090909090909,1,7.22222222222222,0.0377928268657735,97597.3984828965,7438016.52892562,8181.81818181818,59090.9090909091,309.214037992692,798524169.405517,909.090909090909,6565.65656565657,34.3571153325213,88724907.7117241,7.22222222222222,0.0377928268657735,97597.3984828965,0.272948194030586,704870.100154252,3688.48158341401,7438016.52892562,53719008.2644628,281103.670902447,725931063095.924,59090.9090909091,309.214037992692,798524169.405517,2233.21249661389,5767119001.26207,30178485.6824783,6565.65656565657,34.3571153325213,88724907.7117241,248.134721845988,640791000.14023,3353165.07583092,0.272948194030586,704870.100154252,3688.48158341401,26639.0336579901,53719008.2644628,281103.670902447,725931063095.924,2030193.1787399,5242835455692.79,27434986984.0712,2233.21249661389,5767119001.26207,30178485.6824783,217955729.92901,248.134721845988,640791000.14023,3353165.07583092,24217303.3254455,26639.0336579901,2030193.1787399,5242835455692.79,27434986984.0712,198141572662.736,217955729.92901,24217303.3254455,198141572662.736
"599",0,9090.90909090909,909.090909090909,1,7.22222222222222,0.0456699737534891,131824.869687307,8264462.80991736,9090.90909090909,65656.5656565657,415.181579577174,1198407906.24825,909.090909090909,6565.65656565657,41.5181579577174,119840790.624825,7.22222222222222,0.0456699737534891,131824.869687307,0.329838699330755,952068.503297219,6020.43833867645,8264462.80991736,59687786.9605142,377437.799615613,1089461732952.95,65656.5656565657,415.181579577174,1198407906.24825,2998.53363027959,8655168211.7929,54731257.6243314,6565.65656565657,41.5181579577174,119840790.624825,299.853363027959,865516821.17929,5473125.76243313,0.329838699330755,952068.503297219,6020.43833867645,43480.9435571077,59687786.9605142,377437.799615613,1089461732952.95,2725939.66389054,7868334737993.55,49755688749.3921,2998.53363027959,8655168211.7929,54731257.6243314,395281305.064615,299.853363027959,865516821.17929,5473125.76243313,39528130.5064615,43480.9435571077,2725939.66389054,7868334737993.55,49755688749.3921,359346640967.832,395281305.064615,39528130.5064615,359346640967.832
"600",0,10000,909.090909090909,1,7.22222222222222,0.0542848375907011,173212.497904266,9090909.09090909,10000,72222.2222222222,542.848375907011,1732124979.04266,909.090909090909,6565.65656565657,49.3498523551828,157465907.185697,7.22222222222222,0.0542848375907011,173212.497904266,0.392057160377286,1250979.15153081,9402.81231741274,9090909.09090909,65656565.6565657,493498.523551828,1574659071856.97,72222.2222222222,542.848375907011,1732124979.04266,3920.57160377286,12509791515.3081,94028123.1741274,6565.65656565657,49.3498523551828,157465907.185697,356.415600342987,1137253774.11892,8548011.19764795,0.392057160377286,1250979.15153081,9402.81231741274,67909.2000702031,65656565.6565657,493498.523551828,1574659071856.97,3564156.00342987,11372537741189.2,85480111976.4795,3920.57160377286,12509791515.3081,94028123.1741274,679092000.702031,356.415600342987,1137253774.11892,8548011.19764795,61735636.4274574,67909.2000702031,3564156.00342987,11372537741189.2,85480111976.4795,617356364274.574,679092000.702031,61735636.4274574,617356364274.574
"601",8181.81748315538,0,1818.18181818182,1,7.22222222222222,0.000204265791878966,69.2640356521154,0,0,0,0,0,1818.18181818182,13131.3131313131,0.371392348870847,125934.610276573,7.22222222222222,0.000204265791878966,69.2640356521154,0.00147525294134809,500.2402574875,0.0141482730912123,0,0,0,0,0,0,0,0,0,0,13131.3131313131,0.371392348870847,125934.610276573,2.68227807517834,909527.740886364,25.7241328931132,0.00147525294134809,500.2402574875,0.0141482730912123,0.102181972325422,0,0,0,0,0,0,0,0,0,0,2.68227807517834,909527.740886364,25.7241328931132,185.78540422804,0.102181972325422,0,0,0,0,0,185.78540422804,0
"602",7289.82146260327,909.090909090909,1818.18181818182,1,7.22222222222222,0.00150044326463817,338.588875038687,1652892.56198347,909.090909090909,6565.65656565657,1.36403933148925,307808.068216988,1818.18181818182,13131.3131313131,2.72807866297849,615616.136433976,7.22222222222222,0.00150044326463817,338.588875038687,0.0108365346890535,2445.36409750163,0.508033397033212,1652892.56198347,11937557.3921028,2480.07151179863,559651033.121796,6565.65656565657,1.36403933148925,307808.068216988,9.85139517186678,2223058.27045602,461.848542757466,13131.3131313131,2.72807866297849,615616.136433976,19.7027903437336,4446116.54091205,923.697085514932,0.0108365346890535,2445.36409750163,0.508033397033212,3.66913008968431,11937557.3921028,2480.07151179863,559651033.121796,17911.6275852123,4041924128.10186,839724.623195393,9.85139517186678,2223058.27045602,461.848542757466,3335.57280880392,19.7027903437336,4446116.54091205,923.697085514932,6671.14561760784,3.66913008968431,17911.6275852123,4041924128.10186,839724.623195393,6064677.83418895,3335.57280880392,6671.14561760784,6064677.83418895
"603",6401.45886472632,1818.18181818182,1818.18181818182,1,7.22222222222222,0.00353433768689367,1561.33333688443,3305785.12396694,1818.18181818182,13131.3131313131,6.42606852162486,2838787.88524443,1818.18181818182,13131.3131313131,6.42606852162486,2838787.88524443,7.22222222222222,0.00353433768689367,1561.33333688443,0.025525772183121,11276.2963219431,5.51827925435411,3305785.12396694,23875114.7842057,11683.7609484088,5161432518.62623,13131.3131313131,6.42606852162486,2838787.88524443,46.4104948784018,20502356.9489875,10033.2350079166,13131.3131313131,6.42606852162486,2838787.88524443,46.4104948784018,20502356.9489875,10033.2350079166,0.025525772183121,11276.2963219431,5.51827925435411,39.8542390592241,23875114.7842057,11683.7609484088,5161432518.62623,84382.7179607305,37277012634.5228,18242245.4689392,46.4104948784018,20502356.9489875,10033.2350079166,72462.252834953,46.4104948784018,20502356.9489875,10033.2350079166,72462.252834953,39.8542390592241,84382.7179607305,37277012634.5228,18242245.4689392,131749550.609005,72462.252834953,72462.252834953,131749550.609005
"604",5518.70750113079,2727.27272727273,1818.18181818182,1,7.22222222222222,0.00630594905864548,4420.99130802223,4958677.68595041,2727.27272727273,19696.9696969697,17.1980428872149,12057249.0218788,1818.18181818182,13131.3131313131,11.46536192481,8038166.01458588,7.22222222222222,0.00630594905864548,4420.99130802223,0.0455429654235507,31929.3816690495,27.8785459771027,4958677.68595041,35812672.1763085,31269.1688858454,21922270948.8706,19696.9696969697,17.1980428872149,12057249.0218788,124.208087518775,87080131.8246804,76032.3981193709,13131.3131313131,11.46536192481,8038166.01458588,82.8053916791831,58053421.2164536,50688.2654129139,0.0455429654235507,31929.3816690495,27.8785459771027,201.345054279075,35812672.1763085,31269.1688858454,21922270948.8706,225832.886397772,158327512408.51,138240723.853402,124.208087518775,87080131.8246804,76032.3981193709,549122.875306567,82.8053916791831,58053421.2164536,50688.2654129139,366081.916871045,201.345054279075,225832.886397772,158327512408.51,138240723.853402,998405227.830123,549122.875306567,366081.916871045,998405227.830123
"605",4643.54428414783,3636.36363636364,1818.18181818182,1,7.22222222222222,0.00981527737989358,9596.6363296898,6611570.24793389,3636.36363636364,26262.6262626263,35.6919177450676,34896859.3806902,1818.18181818182,13131.3131313131,17.8459588725338,17448429.6903451,7.22222222222222,0.00981527737989358,9596.6363296898,0.0708881144103425,69309.0401588707,94.1936474898692,6611570.24793389,47750229.5684114,64894.3959001229,63448835237.6185,26262.6262626263,35.6919177450676,34896859.3806902,257.774961492155,252032873.304985,342522.354508615,13131.3131313131,17.8459588725338,17448429.6903451,128.887480746077,126016436.652492,171261.177254308,0.0708881144103425,69309.0401588707,94.1936474898692,680.2874540935,47750229.5684114,64894.3959001229,63448835237.6185,468681.748167554,458241587827.245,622767917.288392,257.774961492155,252032873.304985,342522.354508615,2473772.56034,128.887480746077,126016436.652492,171261.177254308,1236886.28017,680.2874540935,468681.748167554,458241587827.245,622767917.288392,4497768291.52727,2473772.56034,1236886.28017,4497768291.52727
"606",3777.94614100613,4545.45454545455,1818.18181818182,1,7.22222222222222,0.014062322650638,17766.0789872405,8264462.80991736,4545.45454545455,32828.2828282828,63.9196484119908,80754904.4874569,1818.18181818182,13131.3131313131,25.5678593647963,32301961.7949827,7.22222222222222,0.014062322650638,17766.0789872405,0.101561219143497,128310.570463404,249.832334955296,8264462.80991736,59687786.9605142,116217.542567256,146827099068.103,32828.2828282828,63.9196484119908,80754904.4874569,461.641905197712,583229865.742744,1135601.52252407,13131.3131313131,25.5678593647963,32301961.7949827,184.656762079085,233291946.297098,454240.609009629,0.101561219143497,128310.570463404,249.832334955296,1804.3446413438,59687786.9605142,116217.542567256,146827099068.103,839348.918541294,1060417937714.08,2064730040.95286,461.641905197712,583229865.742744,1135601.52252407,8201566.55156274,184.656762079085,233291946.297098,454240.609009629,3280626.6206251,1804.3446413438,839348.918541294,1060417937714.08,2064730040.95286,14911939184.6595,8201566.55156274,3280626.6206251,14911939184.6595
"607",2923.89026069711,5454.54545454545,1818.18181818182,1,7.22222222222222,0.0190470848708787,29606.6562575711,9917355.37190083,5454.54545454545,39393.9393939394,103.893190204793,161490852.314024,1818.18181818182,13131.3131313131,34.6310634015976,53830284.1046748,7.22222222222222,0.0190470848708787,29606.6562575711,0.137562279623013,213825.850749125,563.920494480889,9917355.37190083,71625344.3526171,188896.70946326,293619731480.044,39393.9393939394,103.893190204793,161490852.314024,750.339707034615,1166322822.26795,3075929.96989576,13131.3131313131,34.6310634015976,53830284.1046748,250.113235678205,388774274.089318,1025309.98996525,0.137562279623013,213825.850749125,563.920494480889,4072.75912680642,71625344.3526171,188896.70946326,293619731480.044,1364254.01279021,2120586949578.1,5592599945.26501,750.339707034615,1166322822.26795,3075929.96989576,22215049.7825805,250.113235678205,388774274.089318,1025309.98996525,7405016.59419349,4072.75912680642,1364254.01279021,2120586949578.1,5592599945.26501,40390999604.6917,22215049.7825805,7405016.59419349,40390999604.6917
"608",2083.35376015485,6363.63636363636,1818.18181818182,1,7.22222222222222,0.0247695640406157,45795.494624931,11570247.9338843,6363.63636363636,45959.595959596,157.624498440282,291425874.885924,1818.18181818182,13131.3131313131,45.0355709829376,83264535.6816927,7.22222222222222,0.0247695640406157,45795.494624931,0.178891295848891,330745.238957835,1134.3344368839,11570247.9338843,83562901.7447199,286589.997164148,529865227065.317,45959.595959596,157.624498440282,291425874.885924,1138.39915540203,2104742429.73168,7218491.87107936,13131.3131313131,45.0355709829376,83264535.6816927,325.256901543438,601354979.923336,2062426.24887982,0.178891295848891,330745.238957835,1134.3344368839,8192.41537749483,83562901.7447199,286589.997164148,529865227065.317,2069816.64618552,3826804417693.96,13124530674.6897,1138.39915540203,2104742429.73168,7218491.87107936,52133552.4022398,325.256901543438,601354979.923336,2062426.24887982,14895300.6863542,8192.41537749483,2069816.64618552,3826804417693.96,13124530674.6897,94788277094.9815,52133552.4022398,14895300.6863542,94788277094.9815
"609",1258.31383583604,7272.72727272727,1818.18181818182,1,7.22222222222222,0.031229760159849,67009.6153272458,13223140.4958678,7272.72727272727,52525.2525252525,227.125528435265,487342656.925424,1818.18181818182,13131.3131313131,56.7813821088163,121835664.231356,7.22222222222222,0.031229760159849,67009.6153272458,0.225548267821132,483958.332918997,2092.69421507363,13223140.4958678,95500459.1368228,412955.506245937,886077558046.226,52525.2525252525,227.125528435265,487342656.925424,1640.35103869914,3519696966.68362,15219594.2914446,13131.3131313131,56.7813821088163,121835664.231356,410.087759674785,879924241.670905,3804898.57286114,0.225548267821132,483958.332918997,2092.69421507363,15113.9026644206,95500459.1368228,412955.506245937,886077558046.226,2982456.43399843,6399449030333.85,27671989620.8083,1640.35103869914,3519696966.68362,15219594.2914446,109919292.104877,410.087759674785,879924241.670905,3804898.57286114,27479823.0262193,15113.9026644206,2982456.43399843,6399449030333.85,27671989620.8083,199853258372.504,109919292.104877,27479823.0262193,199853258372.504
"610",450.74725891059,8181.81818181818,1818.18181818182,1,7.22222222222222,0.0384276732285786,93925.9821953556,14876033.0578512,8181.81818181818,59090.9090909091,314.408235506552,768485308.871091,1818.18181818182,13131.3131313131,69.8684967792338,170774513.082465,7.22222222222222,0.0384276732285786,93925.9821953556,0.277533195539734,678354.315855346,3609.35695147642,14876033.0578512,107438016.528926,571651.33728464,1397246016129.26,59090.9090909091,314.408235506552,768485308.871091,2270.7261453251,5550171675.1801,29531102.3302616,13131.3131313131,69.8684967792338,170774513.082465,504.605810072244,1233371483.37336,6562467.18450257,0.277533195539734,678354.315855346,3609.35695147642,26067.5779828852,107438016.528926,571651.33728464,1397246016129.26,4128592.99150018,10091221227600.2,53692913327.7483,2270.7261453251,5550171675.1801,29531102.3302616,213280183.496334,504.605810072244,1233371483.37336,6562467.18450257,47395596.3325186,26067.5779828852,4128592.99150018,10091221227600.2,53692913327.7483,387782151811.516,213280183.496334,47395596.3325186,387782151811.516
