"","time","launches","debris","satellites","value","risk","kessler","user_cost"
"140",140,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"141",141,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"142",142,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"143",143,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"144",144,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"145",145,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"146",146,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"147",147,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"148",148,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"149",149,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"150",150,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"151",151,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"152",152,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"153",153,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"154",154,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"155",155,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"156",156,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"157",157,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"158",158,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"159",159,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"160",160,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"161",161,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"162",162,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"163",163,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"164",164,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"165",165,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"166",166,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"167",167,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"168",168,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"169",169,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"170",170,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"171",171,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"172",172,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"173",173,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"174",174,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"175",175,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"176",176,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"177",177,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"178",178,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"179",179,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
"180",180,0.149751455956047,3.47367052495928,1.46377048095074,0.715013201170511,0.102305284814038,0,0.437968443855819
