"","year","start_time.opt","time.oa","launches.oa","satellites.oa","debris.oa","runaway.oa","kessler.oa","fleet_flowv.oa","fleet_pv.oa","fleet_vfn_path.oa","collision_rate.oa","returns.oa","costs.oa","start_time.oa","R_frac.oa","R_start_year.oa","time.opt","launches.opt","satellites.opt","debris.opt","runaway.opt","kessler.opt","fleet_flowv.opt","fleet_pv.opt","fleet_vfn_path.opt","collision_rate.opt","returns.opt","costs.opt","R_frac.opt","R_start_year.opt","X","payloads_in_orbit","launch_successes","payloads_decayed","launch_failures","num_destr_asat","num_destr_satsat","num_destr_debsat","debris","risk.x","tot_rev","tot_cost","r_s","r_s_raw","risk.y","share_in_LEO","Ft_Ft","implied_r","bootstrap_draw","riskPoA","flowWelfPoA","NPVPoA","flow_welfare_loss","npv_oa_welfare","npv_opt_welfare","npv_welfare_loss","npv_welfare_gain","opt_tax_path","fe_eqm_next","launch_con","one_period_launch_deviation","one_period_sat_deviation","one_period_deb_deviation","excess_L","opt_dev_tax_path"
"3033",2034,0,29,80.126845477488,1977.53464147678,5531.27275186701,"no","no",5650.41070443264,1441.38381794593,14882.8763686747,5.96970175840535,3.07058489494605,5.26386996024986,0,0,2029,29,38.9083939811078,1140.8191076283,2032.071416495,"no","no",3298.17319347058,841.342995850228,100205.761013854,1.80382600143501,3.07058489494605,5.26386996024986,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,1.90919671498779,0.583705037738801,6.73295662287204,83.7869571520792,530.129682394115,3569.34015605651,-3039.21047366239,3039.21047366239,362441.686113296,0.00268195832727671,405,405,1506.18147649785,3203.39265914252,0.000578339903032354,187971.008016747
"3034",2034,14,29,80.126845477488,1977.53464147678,5531.27275186701,"no","no",5650.41070443264,1441.38381794593,14882.8763686747,5.96970175840535,3.07058489494605,5.26386996024986,0,0,2029,15,0.0641808644144888,1351.76352952268,2911.29995845027,"no","no",2479.39344554045,1252.26217220962,78647.1297961385,2.62699376046592,3.07058489494605,5.26386996024986,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,1.55335320716489,0.438798801580108,5.28440389128501,112.951981235363,530.129682394115,2801.41935652915,-2271.28967413504,2271.28967413504,278235.423285812,0.00268195832727671,405,405,1709.32329259522,4014.00729302634,0.000559718602606507,153530.093815996
"3035",2035,0,30,78.3307692805021,1986.2038106869,5573.71252350907,"no","no",5914.73040590308,1436.96199234534,15185.2916220278,6.02714342883612,3.19021862578081,5.38350369108461,0,0,2029,30,38.8224032983351,1140.08987047896,2029.52844550604,"no","no",3428.13538841264,832.852880808663,101737.58562458,1.80132396230463,3.19021862578081,5.38350369108461,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,1.9205913852741,0.579592839090562,6.69974526383142,88.1861932242753,538.540876872912,3608.08668920891,-3069.545812336,3069.545812336,NA,0.00268783086629692,417,417,1517.47888079559,3239.47442123892,0.000597381655731755,198699.675404968
"3036",2035,14,30,78.3307692805021,1986.2038106869,5573.71252350907,"no","no",5914.73040590308,1436.96199234534,15185.2916220278,6.02714342883612,3.19021862578081,5.38350369108461,0,0,2029,16,7.79894055664835,1304.38747345964,2715.59001416005,"no","no",2466.90490810206,1186.62344016162,79911.5670310056,2.42914602024519,3.19021862578081,5.38350369108461,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,1.62944878003706,0.417078165665845,5.26243216265176,122.275884659144,538.540876872912,2834.03483135869,-2295.49395448578,2295.49395448578,NA,0.00268783086629692,417,417,1675.7121669699,3868.87988597109,0.000582438888947823,169327.738365692
"3037",2035,29,30,78.3307692805021,1986.2038106869,5573.71252350907,"no","no",5914.73040590308,1436.96199234534,15185.2916220278,6.02714342883612,3.19021862578081,5.38350369108461,0,0,2029,1,0,1986.2038106869,5573.71252350907,"no","no",1986.2038106869,1986.2038106869,69530.0605827503,6.02714342883612,3.19021862578081,5.38350369108461,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,1,0.335806313116927,4.57877677382828,139.323775273257,538.540876872912,2465.8584587828,-1927.31758190989,1927.31758190989,NA,0.00268783086629692,417,0,1914.40264353903,5359.14489859367,0,0
"3038",2036,0,31,83.3357464587941,1992.73341281953,5610.31068708283,"no","no",6057.57927336144,1401.58723730097,15392.6920320732,6.07187253094241,3.26997444633731,5.50313742191936,0,0,2029,31,39.0644609929692,1139.30128409392,2026.85675978883,"no","no",3510.50898850888,812.252613244641,103209.639217082,1.79863265372413,3.26997444633731,5.50313742191936,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,1.93005442657559,0.579523408624061,6.70510648832755,90.0349387985407,544.107515718875,3648.29883399442,-3104.19131827554,3104.19131827554,NA,0.00271585849303361,430,430,1529.71909019872,3278.62337135384,0.000618006601183385,210273.349318528
"3039",2036,14,31,83.3357464587941,1992.73341281953,5610.31068708283,"no","no",6057.57927336144,1401.58723730097,15392.6920320732,6.07187253094241,3.26997444633731,5.50313742191936,0,0,2029,17,6.20099510246604,1266.51110752655,2556.78621333469,"no","no",2551.29775005669,1168.7788953317,81266.3834142406,2.27607898100366,3.26997444633731,5.50313742191936,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,1.69548955096421,0.421174471669925,5.27954325630039,123.941551294676,544.107515718875,2872.63916531595,-2328.53164959707,2328.53164959707,NA,0.00271585849303361,430,430,1652.24189423136,3763.28626152165,0.00060624669710807,185553.900409629
"3040",2036,29,31,83.3357464587941,1992.73341281953,5610.31068708283,"no","no",6057.57927336144,1401.58723730097,15392.6920320732,6.07187253094241,3.26997444633731,5.50313742191936,0,0,2029,2,0,1914.40264353903,5359.14489859367,"no","no",2007.62242019063,1912.02135256251,70903.1235343136,5.59608198301821,3.26997444633731,5.50313742191936,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,1.04237181501716,0.331423218680649,4.60628481272643,143.159621303137,544.107515718875,2506.31418614616,-1962.20667042728,1962.20667042728,NA,0.00271585849303361,430,0,1845.40318440751,5106.69288550482,0,0
"3041",2037,0,32,81.2006847038144,2004.00785992843,5661.57078031465,"no","no",6422.62158723128,1415.2855205101,15801.8881172509,6.14616181349577,3.42948608745031,5.54300113571834,0,0,2029,32,39.6384023534399,1138.78355119169,2025.0976648525,"no","no",3685.72663616598,812.184786208592,104669.187905738,1.79686600767726,3.42948608745031,5.54300113571834,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,1.9437037025821,0.573866385572757,6.62384058975017,96.2006607897859,555.429457756172,3679.07618702826,-3123.64672927209,3123.64672927209,NA,0.0027244893459176,442,442,1541.22026240161,3315.43329804554,0.000637030922368109,218415.59473477
"3042",2037,14,32,81.2006847038144,2004.00785992843,5661.57078031465,"no","no",6422.62158723128,1415.2855205101,15801.8881172509,6.14616181349577,3.42948608745031,5.54300113571834,0,0,2029,18,20.5052277592562,1228.44288933382,2404.38461656479,"no","no",2514.56226036506,1097.09518498855,82617.4723740019,2.1284384179218,3.42948608745031,5.54300113571834,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,1.77010264483972,0.391516489989731,5.22832915667896,137.366576493511,555.429457756172,2903.96802846498,-2348.53857070881,2348.53857070881,NA,0.0027244893459176,442,442,1627.58089561489,3659.871966267,0.000628334187349422,199710.102314514
"3043",2037,29,32,81.2006847038144,2004.00785992843,5661.57078031465,"no","no",6422.62158723128,1415.2855205101,15801.8881172509,6.14616181349577,3.42948608745031,5.54300113571834,0,0,2029,3,0.0890561171309763,1845.40318440751,5106.69288550482,"no","no",2239.77185329581,2031.53909595992,72317.2766802316,5.1850084238337,3.42948608745031,5.54300113571834,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,1.09155687376031,0.348731716928281,4.57649593160217,147.025339146592,555.429457756172,2541.92065371312,-1986.49119595695,1986.49119595695,NA,0.0027244893459176,442,17.6457117481719,1796.73875887002,4891.48783183697,0,0
