"","npv_welfare_gain.rem","npv_welfare_gain.norem","start_year","year","npv_welfare_loss.norem","npv_welfare_loss.rem","coi_effect_of_removal","coi_effect_of_removal_pc"
"36",2525.37892310788,2626.23284339599,2020,2038,0,0,0,0
"37",2262.29746475121,2304.49110637476,2025,2038,321.74173702123,263.081458356668,-58.6602786645617,-2.32283076918892
"38",2116.04650140867,2079.59396721784,2030,2038,546.638876178156,409.332421699208,-137.306454478948,-5.43706345303502
"39",2041.46355185941,1902.22923242302,2035,2038,724.003610972974,483.915371248469,-240.088239724505,-9.50701843306106
"40",2842.36402813673,2945.60249441039,2015,2038,-319.369651014401,-316.985105028853,2.38454598554881,0.0944232948065571
"41",2563.8449253633,2663.79514305564,2020,2039,0,0,0,0
"42",2286.86223678995,2343.29375212692,2025,2039,320.501390928726,276.98268857335,-43.5187023553758,-1.69739994509259
"43",2114.31849937438,2090.95315429443,2030,2039,572.841988761217,449.52642598892,-123.315562772298,-4.80979023155325
"44",2070.8445512064,1938.55043170085,2035,2039,725.244711354796,493.000374156896,-232.2443371979,-9.05843933462514
"45",2816.28635690198,2918.403482324,2015,2039,-254.608339268355,-252.441431538679,2.1669077296765,0.0845178937399828
"46",2603.15954955991,2700.5402543191,2020,2040,0,0,0,0
"47",2315.01338010889,2385.31925226183,2025,2040,315.221002057273,288.146169451016,-27.0748326062567,-1.04007580368379
"48",2120.89429676758,2111.4285016954,2030,2040,589.111752623704,482.265252792326,-106.846499831377,-4.10449293626434
"49",2066.87334168411,1953.31759612069,2035,2040,747.222658198412,536.286207875794,-210.936450322618,-8.10309342576712
"50",2912.96643144146,3020.14537166238,2015,2040,-319.605117343277,-309.806881881547,9.79823546172929,0.376397807171896
"51",2638.02500170127,2739.56976597513,2020,2041,0,0,0,0
"52",2342.8492226666,2424.81598935722,2025,2041,314.753776617913,295.175779034672,-19.5779975832415,-0.742146021004942
"53",2128.31228909056,2132.88424743365,2030,2041,606.685518541477,509.712712610713,-96.972805930764,-3.6759623532084
"54",2058.80417626959,1968.24748220914,2035,2041,771.322283765988,579.220825431685,-192.101458334304,-7.28201810863872
"55",2945.84778986049,3056.12215535255,2015,2041,-316.552389377416,-307.822788159223,8.72960121819278,0.330914271569187
