year,time.oa,launches.oa,satellites.oa,debris.oa,runaway.oa,kessler.oa,fleet_flowv.oa,fleet_pv.oa,fleet_vfn_path.oa,collision_rate.oa,returns.oa,costs.oa,start_time.oa,R_frac.oa,R_start_year.oa,time.opt,launches.opt,satellites.opt,debris.opt,runaway.opt,kessler.opt,fleet_flowv.opt,fleet_pv.opt,fleet_vfn_path.opt,collision_rate.opt,returns.opt,costs.opt,start_time.opt,R_frac.opt,R_start_year.opt,X,payloads_in_orbit,launch_successes,payloads_decayed,launch_failures,num_destr_asat,num_destr_satsat,num_destr_debsat,debris,risk.x,tot_rev,tot_cost,r_s,r_s_raw,risk.y,share_in_LEO,Ft_Ft,implied_r
2030,25,42.9578166957956,2776.69823138929,48564.6025848609,yes,no,7209.80473645269,2235.52908817784,19380.9985122927,24.7823004374952,2.67180579216354,4.86509085746735,0,0.25,2030,16,5.88230312606589,1396.329649502,4373.48796895847,no,no,2650.23116786088,1274.80650563468,84023.9005737223,2.98975353553265,2.67180579216354,4.86509085746735,9,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2030,25,42.9578166957956,2776.69823138929,48564.6025848609,yes,no,7209.80473645269,2235.52908817784,19380.9985122927,24.7823004374952,2.67180579216354,4.86509085746735,0,0.25,2030,25,41.7949077374207,1195.92917238755,2452.13730648685,yes,no,2991.95446628039,927.709069020402,96024.4652304562,2.01131859950985,2.67180579216354,4.86509085746735,-1,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2030,25,42.9578166957956,2776.69823138929,48564.6025848609,yes,no,7209.80473645269,2235.52908817784,19380.9985122927,24.7823004374952,2.67180579216354,4.86509085746735,0,0.25,2030,21,38.1066008190806,1209.16009470771,2571.67944077959,no,no,2670.13592854795,1006.34614931106,90855.991498822,2.06920791331571,2.67180579216354,4.86509085746735,4,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2030,25,42.9578166957956,2776.69823138929,48564.6025848609,yes,no,7209.80473645269,2235.52908817784,19380.9985122927,24.7823004374952,2.67180579216354,4.86509085746735,0,0.25,2030,11,0,2040.59880067773,13755.2844452049,no,no,3499.11708315532,2148.15435303993,85110.7650383802,8.14827974167723,2.67180579216354,4.86509085746735,14,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2030,25,42.9578166957956,2776.69823138929,48564.6025848609,yes,no,7209.80473645269,2235.52908817784,19380.9985122927,24.7823004374952,2.67180579216354,4.86509085746735,0,0.25,2030,6,0,2627.49826593247,42883.2872299126,no,no,4059.86529335732,3181.01068968261,32487.1645108717,21.2517435338999,2.67180579216354,4.86509085746735,19,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2031,26,355,2707.27846561875,37367.5129278883,yes,no,5679.66627209293,1677.22119246734,19201.1720844384,20.3991079032666,2.75156161272005,4.9847245883021,0,0.25,2030,26,42.0519743882973,1196.13877079556,2024.58510336266,yes,no,3081.6320144872,910.014475230629,99529.6885152924,1.9517368295229,2.75156161272005,4.9847245883021,-1,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2031,26,355,2707.27846561875,37367.5129278883,yes,no,5679.66627209293,1677.22119246734,19201.1720844384,20.3991079032666,2.75156161272005,4.9847245883021,0,0.25,2030,17,3.69531446557107,1352.94068649757,3952.05392915551,no,no,2736.96687771916,1253.83606199198,85323.2645373584,2.76145378278284,2.75156161272005,4.9847245883021,9,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2031,26,355,2707.27846561875,37367.5129278883,yes,no,5679.66627209293,1677.22119246734,19201.1720844384,20.3991079032666,2.75156161272005,4.9847245883021,0,0.25,2030,2,0,2660.50763051674,48565.4862009276,no,no,2790.05818663077,2657.19827298169,26504.4131090225,23.3884395425167,2.75156161272005,4.9847245883021,24,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2031,26,355,2707.27846561875,37367.5129278883,yes,no,5679.66627209293,1677.22119246734,19201.1720844384,20.3991079032666,2.75156161272005,4.9847245883021,0,0.25,2030,12,0,1964.94015633969,12958.3434490449,no,no,3369.3814120358,1970.00752865015,85732.9851848197,7.48956510633963,2.75156161272005,4.9847245883021,14,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2031,26,355,2707.27846561875,37367.5129278883,yes,no,5679.66627209293,1677.22119246734,19201.1720844384,20.3991079032666,2.75156161272005,4.9847245883021,0,0.25,2030,22,39.1285379377651,1205.10246683486,2535.6988956919,no,no,2747.33550786243,986.135103654194,92592.4266738672,2.05146830272085,2.75156161272005,4.9847245883021,4,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2031,26,355,2707.27846561875,37367.5129278883,yes,no,5679.66627209293,1677.22119246734,19201.1720844384,20.3991079032666,2.75156161272005,4.9847245883021,0,0.25,2030,7,0,2519.67681202052,41945.340694133,no,no,4097.51531540249,3057.62901630772,33884.421052638,19.7889683944125,2.75156161272005,4.9847245883021,19,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2031,26,355,2707.27846561875,37367.5129278883,yes,no,5679.66627209293,1677.22119246734,19201.1720844384,20.3991079032666,2.75156161272005,4.9847245883021,0,0.25,2030,26,41.6520703764706,1197.98353041141,2034.82028801099,yes,no,3088.7013955916,912.102083064945,99552.846960388,1.95876267237899,2.75156161272005,4.9847245883021,0,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2032,27,367,2955.49540374822,30535.2904988354,yes,no,6480.01096440571,1822.44304611513,20967.8935283244,20.753685199262,2.83131743327655,5.14423622941511,0,0.25,2030,18,16.9983461610336,1309.02666954099,3562.95122508145,no,no,2698.86195366689,1177.50453070383,86625.2695840767,2.54498927515586,2.83131743327655,5.14423622941511,9,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2032,27,367,2955.49540374822,30535.2904988354,yes,no,6480.01096440571,1822.44304611513,20967.8935283244,20.753685199262,2.83131743327655,5.14423622941511,0,0.25,2030,13,0,1892.43144231322,12033.9623895717,no,no,3245.04708436523,1806.96364032255,86466.6712675228,6.84826157469286,2.83131743327655,5.14423622941511,14,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2032,27,367,2955.49540374822,30535.2904988354,yes,no,6480.01096440571,1822.44304611513,20967.8935283244,20.753685199262,2.83131743327655,5.14423622941511,0,0.25,2030,27,43.1241892625108,1196.64153758123,1802.09341514835,yes,no,3166.23102996823,890.473141890549,101274.534927381,1.92190224788771,2.83131743327655,5.14423622941511,-1,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2032,27,367,2955.49540374822,30535.2904988354,yes,no,6480.01096440571,1822.44304611513,20967.8935283244,20.753685199262,2.83131743327655,5.14423622941511,0,0.25,2030,8,0,2416.85096866421,40183.4185386515,no,no,4125.87065561998,2932.17924548084,35351.7372357193,18.1955138059616,2.83131743327655,5.14423622941511,19,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2032,27,367,2955.49540374822,30535.2904988354,yes,no,6480.01096440571,1822.44304611513,20967.8935283244,20.753685199262,2.83131743327655,5.14423622941511,0,0.25,2030,27,42.8126675828559,1198.01877984788,1807.62588216586,yes,no,3171.73298111837,892.020514675675,101292.237534929,1.92681488265734,2.83131743327655,5.14423622941511,0,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2032,27,367,2955.49540374822,30535.2904988354,yes,no,6480.01096440571,1822.44304611513,20967.8935283244,20.753685199262,2.83131743327655,5.14423622941511,0,0.25,2030,23,40.3485244232352,1202.21870558999,2510.1455098225,no,no,2776.08581537714,949.004578112074,96102.3852720727,2.03890742777214,2.83131743327655,5.14423622941511,4,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2032,27,367,2955.49540374822,30535.2904988354,yes,no,6480.01096440571,1822.44304611513,20967.8935283244,20.753685199262,2.83131743327655,5.14423622941511,0,0.25,2030,3,0,2549.5240066227,47463.7596238834,no,no,3094.60963325158,2806.90216167944,29051.7057225925,21.7573679145036,2.83131743327655,5.14423622941511,24,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2033,28,380,3206.81668885698,27231.0688071922,yes,no,7621.07721618762,2041.29272132686,23292.4570108331,22.2101404443334,2.99082907438955,5.18411413969336,0,0.25,2030,14,0,1822.95119698435,11040.1302839926,no,no,3271.27091288487,1734.82480884777,87293.168764841,6.23675958437871,2.99082907438955,5.18411413969336,14,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2033,28,380,3206.81668885698,27231.0688071922,yes,no,7621.07721618762,2041.29272132686,23292.4570108331,22.2101404443334,2.99082907438955,5.18411413969336,0,0.25,2030,24,40.6035915665655,1200.66286218654,2494.40901776945,no,no,2960.89871524065,963.983661052912,96119.4910281449,2.03187011946742,2.99082907438955,5.18411413969336,4,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2033,28,380,3206.81668885698,27231.0688071922,yes,no,7621.07721618762,2041.29272132686,23292.4570108331,22.2101404443334,2.99082907438955,5.18411413969336,0,0.25,2030,9,39.4546261341635,2318.98113923262,37772.8936486541,no,no,3959.65333818988,2680.0492392752,38992.9904146526,16.5415328512872,2.99082907438955,5.18411413969336,19,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2033,28,380,3206.81668885698,27231.0688071922,yes,no,7621.07721618762,2041.29272132686,23292.4570108331,22.2101404443334,2.99082907438955,5.18411413969336,0,0.25,2030,4,0,2443.80373499376,45423.7284074845,no,no,3228.56864819022,2788.95898774666,31522.7773991288,19.9733679617811,2.99082907438955,5.18411413969336,24,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2033,28,380,3206.81668885698,27231.0688071922,yes,no,7621.07721618762,2041.29272132686,23292.4570108331,22.2101404443334,2.99082907438955,5.18411413969336,0,0.25,2030,28,41.2059734062445,1199.23659813842,1694.18560225502,yes,no,3373.09521540927,903.477883275118,103038.888975919,1.91445138377675,2.99082907438955,5.18411413969336,0,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2033,28,380,3206.81668885698,27231.0688071922,yes,no,7621.07721618762,2041.29272132686,23292.4570108331,22.2101404443334,2.99082907438955,5.18411413969336,0,0.25,2030,19,21.8928644690228,1280.0836171836,3277.79697423945,no,no,2716.77408278685,1128.8757460066,88054.5709144592,2.40264095907653,2.99082907438955,5.18411413969336,9,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2033,28,380,3206.81668885698,27231.0688071922,yes,no,7621.07721618762,2041.29272132686,23292.4570108331,22.2101404443334,2.99082907438955,5.18411413969336,0,0.25,2030,28,41.4216465179352,1198.22111463406,1691.25783402919,yes,no,3368.940003792,902.364916828341,103025.229691585,1.91100111875403,2.99082907438955,5.18411413969336,-1,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2034,29,392,3461.29931175041,26265.6261596193,yes,no,8564.77635913002,2184.81995276757,25491.5994283418,24.6007447471171,3.07058489494605,5.26386996024986,0,0.25,2030,25,40.99767955055,1199.42056874993,2482.62661458971,yes,no,3005.16138686739,931.804111288082,96067.5100238409,2.02636976988781,3.07058489494605,5.26386996024986,4,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2034,29,392,3461.29931175041,26265.6261596193,yes,no,8564.77635913002,2184.81995276757,25491.5994283418,24.6007447471171,3.07058489494605,5.26386996024986,0,0.25,2030,10,0,2265.41584561911,35089.4338077394,no,no,3884.58998195556,2504.04133821888,40257.9906437637,15.3068717991571,3.07058489494605,5.26386996024986,19,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2034,29,392,3461.29931175041,26265.6261596193,yes,no,8564.77635913002,2184.81995276757,25491.5994283418,24.6007447471171,3.07058489494605,5.26386996024986,0,0.25,2030,29,40.6140348764166,1198.81541452937,1628.33528718801,yes,no,3467.27750553185,884.480429870517,104654.965225731,1.90389422568729,3.07058489494605,5.26386996024986,0,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2034,29,392,3461.29931175041,26265.6261596193,yes,no,8564.77635913002,2184.81995276757,25491.5994283418,24.6007447471171,3.07058489494605,5.26386996024986,0,0.25,2030,15,0,1756.37001436336,10024.9392598912,no,no,3221.83189474635,1627.24403997521,88110.668165557,5.66348705333241,3.07058489494605,5.26386996024986,14,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2034,29,392,3461.29931175041,26265.6261596193,yes,no,8564.77635913002,2184.81995276757,25491.5994283418,24.6007447471171,3.07058489494605,5.26386996024986,0,0.25,2030,20,23.7756232382812,1257.13408255221,3054.45258388939,no,no,2752.25809839794,1089.16198801014,89574.5801238198,2.29294146481438,3.07058489494605,5.26386996024986,9,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2034,29,392,3461.29931175041,26265.6261596193,yes,no,8564.77635913002,2184.81995276757,25491.5994283418,24.6007447471171,3.07058489494605,5.26386996024986,0,0.25,2030,5,0,2343.31983547783,42643.8659211627,no,no,3376.92215359674,2778.20221294357,32507.6629921779,18.1175403744881,3.07058489494605,5.26386996024986,24,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2034,29,392,3461.29931175041,26265.6261596193,yes,no,8564.77635913002,2184.81995276757,25491.5994283418,24.6007447471171,3.07058489494605,5.26386996024986,0,0.25,2030,29,40.7741588119198,1198.05252159343,1626.72401163632,yes,no,3464.0921064323,883.66785482846,104644.41672142,1.90139164905416,3.07058489494605,5.26386996024986,-1,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2035,30,327.037526225197,3717.11890584704,27002.2529233389,yes,no,10097.8142381187,2453.22682018753,28011.9722569891,27.8398681191666,3.19021862578081,5.38350369108461,0,0.25,2030,26,41.4953647395353,1198.70370065311,2040.8668299053,yes,no,3091.46412282483,912.917924074361,99561.8821002044,1.96179833732693,3.19021862578081,5.38350369108461,4,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2035,30,327.037526225197,3717.11890584704,27002.2529233389,yes,no,10097.8142381187,2453.22682018753,28011.9722569891,27.8398681191666,3.19021862578081,5.38350369108461,0,0.25,2030,30,42.3581651871369,1197.82422196882,1590.50560890421,yes,no,3593.28580470382,872.975566872864,106247.213822687,1.8956017138429,3.19021862578081,5.38350369108461,0,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2035,30,327.037526225197,3717.11890584704,27002.2529233389,yes,no,10097.8142381187,2453.22682018753,28011.9722569891,27.8398681191666,3.19021862578081,5.38350369108461,0,0.25,2030,11,26.8522426183522,2175.36881378192,32185.22766548,no,no,3648.8327030009,2240.0667563252,45978.2707742789,13.7312484644121,3.19021862578081,5.38350369108461,19,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2035,30,327.037526225197,3717.11890584704,27002.2529233389,yes,no,10097.8142381187,2453.22682018753,28011.9722569891,27.8398681191666,3.19021862578081,5.38350369108461,0,0.25,2030,1,0,3717.11890584704,27002.2529233389,yes,no,3717.11890584704,3717.11890584704,5423.77736698146,27.8398681191666,3.19021862578081,5.38350369108461,29,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2035,30,327.037526225197,3717.11890584704,27002.2529233389,yes,no,10097.8142381187,2453.22682018753,28011.9722569891,27.8398681191666,3.19021862578081,5.38350369108461,0,0.25,2030,16,0.020855452689517,1692.55463886676,9026.09838221912,no,no,3239.68214890837,1558.34250600502,88986.9498552594,5.13341097496133,3.19021862578081,5.38350369108461,14,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2035,30,327.037526225197,3717.11890584704,27002.2529233389,yes,no,10097.8142381187,2453.22682018753,28011.9722569891,27.8398681191666,3.19021862578081,5.38350369108461,0,0.25,2030,30,42.4850513127654,1197.24912260076,1589.60025129617,yes,no,3590.76802006247,872.363880356955,106239.062440047,1.8937626544277,3.19021862578081,5.38350369108461,-1,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2035,30,327.037526225197,3717.11890584704,27002.2529233389,yes,no,10097.8142381187,2453.22682018753,28011.9722569891,27.8398681191666,3.19021862578081,5.38350369108461,0,0.25,2030,21,30.3734848079887,1236.93565963325,2871.94108589324,no,no,2770.94944036846,1044.3417016477,91172.5236700271,2.20044978661783,3.19021862578081,5.38350369108461,9,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2035,30,327.037526225197,3717.11890584704,27002.2529233389,yes,no,10097.8142381187,2453.22682018753,28011.9722569891,27.8398681191666,3.19021862578081,5.38350369108461,0,0.25,2030,6,0,2247.96781727191,39336.3163152277,no,no,3473.43579261604,2721.52783106278,35990.5911524162,16.2618478417879,3.19021862578081,5.38350369108461,24,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2036,31,137.684526864181,3896.61388683262,28752.6614016981,yes,no,11984.1309649802,2772.85764703479,29808.5026045272,30.7915599197509,3.26997444633731,5.50313742191936,0,0.25,2030,27,42.6908962547309,1198.55563619581,1810.8597028159,yes,no,3173.87941233328,892.624178568078,101299.11270842,1.92888358989048,3.26997444633731,5.50313742191936,4,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2036,31,137.684526864181,3896.61388683262,28752.6614016981,yes,no,11984.1309649802,2772.85764703479,29808.5026045272,30.7915599197509,3.26997444633731,5.50313742191936,0,0.25,2030,7,0,2157.57708800538,35708.4457949838,no,no,3508.6663178736,2618.22082805763,39673.4689746201,14.4653400389894,3.26997444633731,5.50313742191936,24,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2036,31,137.684526864181,3896.61388683262,28752.6614016981,yes,no,11984.1309649802,2772.85764703479,29808.5026045272,30.7915599197509,3.26997444633731,5.50313742191936,0,0.25,2030,17,0,1631.39229460466,8071.42799304077,no,no,3317.85913316971,1519.94949724944,89896.4465041623,4.64877396181183,3.26997444633731,5.50313742191936,14,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2036,31,137.684526864181,3896.61388683262,28752.6614016981,yes,no,11984.1309649802,2772.85764703479,29808.5026045272,30.7915599197509,3.26997444633731,5.50313742191936,0,0.25,2030,12,20.2266353037648,2116.68833544906,29217.3760850757,no,no,3564.25763907567,2083.94762253567,54960.2115395783,12.4804548619563,3.26997444633731,5.50313742191936,19,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2036,31,137.684526864181,3896.61388683262,28752.6614016981,yes,no,11984.1309649802,2772.85764703479,29808.5026045272,30.7915599197509,3.26997444633731,5.50313742191936,0,0.25,2030,2,0,3566.73505923042,34498.8237504723,yes,no,3740.41338480055,3562.29846171481,21766.4583400461,29.222556885346,3.26997444633731,5.50313742191936,29,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2036,31,137.684526864181,3896.61388683262,28752.6614016981,yes,no,11984.1309649802,2772.85764703479,29808.5026045272,30.7915599197509,3.26997444633731,5.50313742191936,0,0.25,2030,22,34.0592733586129,1224.09543340272,2746.63433239671,no,no,2817.3904530944,1011.28079135055,92816.9616591518,2.14125794655,3.26997444633731,5.50313742191936,9,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2036,31,137.684526864181,3896.61388683262,28752.6614016981,yes,no,11984.1309649802,2772.85764703479,29808.5026045272,30.7915599197509,3.26997444633731,5.50313742191936,0,0.25,2030,31,42.3146035101448,1198.18937544472,1577.50940503578,yes,no,3685.18556150673,852.668833044832,107785.437818217,1.89485479813439,3.26997444633731,5.50313742191936,-1,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2036,31,137.684526864181,3896.61388683262,28752.6614016981,yes,no,11984.1309649802,2772.85764703479,29808.5026045272,30.7915599197509,3.26997444633731,5.50313742191936,0,0.25,2030,31,42.2206252417975,1198.61676492733,1577.99708126685,yes,no,3687.10028951891,853.111857927159,107791.719670716,1.89619568926642,3.26997444633731,5.50313742191936,0,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2037,32,63.6899100646508,3878.26911907066,30372.6883315991,yes,no,12947.4367434189,2853.09036221463,30347.3106276216,31.2995421153934,3.42948608745031,5.54300113571834,0,0.25,2030,28,41.12279959957,1199.63198870969,1695.89072053864,yes,no,3374.70894353278,903.910117640322,103044.194318845,1.91587546992227,3.42948608745031,5.54300113571834,4,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2037,32,63.6899100646508,3878.26911907066,30372.6883315991,yes,no,12947.4367434189,2853.09036221463,30347.3106276216,31.2995421153934,3.42948608745031,5.54300113571834,0,0.25,2030,18,5.91860779150437,1572.70921719875,7179.49076836717,no,no,3300.34251007461,1439.92850512685,90746.6985856502,4.20926350536959,3.42948608745031,5.54300113571834,14,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2037,32,63.6899100646508,3878.26911907066,30372.6883315991,yes,no,12947.4367434189,2853.09036221463,30347.3106276216,31.2995421153934,3.42948608745031,5.54300113571834,0,0.25,2030,8,0,2071.9256334777,31948.2970052901,no,no,3537.03942966629,2513.70788659792,46021.1374691393,12.7724952913992,3.42948608745031,5.54300113571834,24,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2037,32,63.6899100646508,3878.26911907066,30372.6883315991,yes,no,12947.4367434189,2853.09036221463,30347.3106276216,31.2995421153934,3.42948608745031,5.54300113571834,0,0.25,2030,32,39.8619114973797,1199.24447751222,1571.63907928271,yes,no,3891.8376303779,857.603296666379,109318.619262864,1.8971667743489,3.42948608745031,5.54300113571834,0,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2037,32,63.6899100646508,3878.26911907066,30372.6883315991,yes,no,12947.4367434189,2853.09036221463,30347.3106276216,31.2995421153934,3.42948608745031,5.54300113571834,0,0.25,2030,13,3.60614293249291,2054.5406416038,26311.3464093837,no,no,3510.5128344019,1954.78490318754,80441.5860819216,11.2657591137368,3.42948608745031,5.54300113571834,19,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2037,32,63.6899100646508,3878.26911907066,30372.6883315991,yes,no,12947.4367434189,2853.09036221463,30347.3106276216,31.2995421153934,3.42948608745031,5.54300113571834,0,0.25,2030,3,0,3420.00963753362,41417.4207796124,yes,no,4151.2042022874,3765.26458257361,26618.6068071302,30.2078669943367,3.42948608745031,5.54300113571834,29,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2037,32,63.6899100646508,3878.26911907066,30372.6883315991,yes,no,12947.4367434189,2853.09036221463,30347.3106276216,31.2995421153934,3.42948608745031,5.54300113571834,0,0.25,2030,23,37.192293754823,1215.42472547056,2658.752385976,no,no,2824.09194237478,965.415466437584,96270.565955886,2.10125048000735,3.42948608745031,5.54300113571834,9,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2037,32,63.6899100646508,3878.26911907066,30372.6883315991,yes,no,12947.4367434189,2853.09036221463,30347.3106276216,31.2995421153934,3.42948608745031,5.54300113571834,0,0.25,2030,32,39.9263056254366,1198.9265231195,1571.37242840199,yes,no,3890.39027348666,857.284357861818,109313.772743034,1.89618250330178,3.42948608745031,5.54300113571834,-1,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2038,33,72.3763331788446,3786.21034585027,31249.8925397435,yes,no,13024.9872099606,2733.50413552459,30060.5889403115,30.5422044916492,3.54911981828507,5.70251277683135,0,0.25,2030,24,37.7678044825932,1210.21372482048,2600.56817154586,no,no,2999.94534398183,976.696122959142,96239.1529397797,2.0766116719338,3.54911981828507,5.70251277683135,9,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2038,33,72.3763331788446,3786.21034585027,31249.8925397435,yes,no,13024.9872099606,2733.50413552459,30060.5889403115,30.5422044916492,3.54911981828507,5.70251277683135,0,0.25,2030,33,43.6125373983259,1197.49149841672,1557.63088117911,yes,no,4001.33975751467,839.74583609886,110693.284054114,1.88997508548495,3.54911981828507,5.70251277683135,0,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2038,33,72.3763331788446,3786.21034585027,31249.8925397435,yes,no,13024.9872099606,2733.50413552459,30060.5889403115,30.5422044916492,3.54911981828507,5.70251277683135,0,0.25,2030,29,40.5521713594237,1199.11319838037,1629.26320290593,yes,no,3468.51751763543,884.79674906812,104659.074358208,1.9049137372294,3.54911981828507,5.70251277683135,4,0.25,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
